,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,label,clean_review
37,37,Người thợ bản xứ này biết tiếng Anh khá tốt theo tiêu chuẩn Việt Nam. Anh ấy rất thân thiện và đã đưa ra mức giá rẻ nhất mà chúng tôi có cho đến nay trong kỳ nghỉ của mình. Anh ấy cũng cho chúng tôi những lời khuyên tuyệt vời về xe máy nói chung.,0,0,0,0,5,0,{di_chuyen#very_positive},người thợ bản_xứ này biết tiếng anh khá tốt theo tiêu_chuẩn việt_nam anh ấy rất thân_thiện và đã đưa ra mức giá rẻ nhất mà chúng_tôi có cho đến nay trong kỳ nghỉ của mình anh ấy cũng cho chúng_tôi những lời khuyên tuyệt_vời về xe_máy nói_chung
38,38,"20k/ tô có nhiều chả, ăn vừa miệng, khá ngon. quán có bà ngoài và một anh bán, bà ngoại đã già nhưng vẫn ngồi bếp múc bánh canh bán cho khách, còn anh thanh niên thì phụ bưng bê. có điểm trừ là quán hơi nóng :)",0,0,0,4,0,0,{an_uong#positive},20k tô có nhiều chả ăn vừa_miệng khá ngon quán có bà ngoài và một anh bán bà ngoại đã già nhưng vẫn ngồi bếp múc bánh_canh bán cho khách còn anh thanh_niên thì phụ bưng_bê có điểm trừ là quán hơi nóng
39,39,"Vào siêu thị mà bị bảo vệ đi theo sau từ ngoài cổng cho tới mỗi khu vực quầy hàng, cảm giác rất khó chịu
",0,0,0,0,0,3,{mua_sam#neutral},vào siêu_thị mà bị bảo_vệ đi theo sau từ ngoài cổng cho tới mỗi khu_vực quầy hàng cảm_giác rất khó_chịu
40,40,"Nhắc đến hải sản thì không thể không nhắc đến Quy Nhơn, là thành phố biển với nhiều cảng, đầm, vịnh. Quy Nhơn mang lợi thế cực lớn về nguồn hải sản, đó cũng là lý do có nhiều quán hải sản giá rẻ nhưng cực tươi ngon ở đây.
Nghĩa ghẹ là một trong những quán như vậy, nằm ở một con đường nhỏ, khuất và không gian quán không quá rộng. Tuy nhiên lại là nơi tụ tập rất đông bạn trẻ địa phương bởi quán chế biến khá ngon, nước chấm đậm đà, hải sản tươi sống và đặc biệt là giá rất hạt dẻ.
Menu không cố định vì hải sản tươi sống thay đổi liên tục, nhưng đảm bảo món gì cũng ngon bá cháy. Buổi trưa sẽ ít khách hơn ngồi rộng rãi thoải mái, buổi chiều đến tối thì rất đông nhưng vui 😂",0,0,0,5,0,0,{an_uong#very_positive},nhắc đến hải_sản thì không_thể không nhắc đến quy nhơn là thành_phố biển với nhiều cảng đầm vịnh quy nhơn mang lợi_thế cực lớn về nguồn hải_sản đó cũng là lý_do có nhiều quán hải_sản giá rẻ nhưng cực tươi ngon ở đây nghĩa ghẹ là một trong những quán như_vậy nằm ở một con đường nhỏ khuất và không_gian quán không quá rộng tuy_nhiên lại là nơi tụ_tập rất đông bạn trẻ địa_phương bởi quán chế_biến khá ngon nước_chấm đậm_đà hải_sản tươi_sống và đặc_biệt là giá rất hạt_dẻ menu không cố_định vì hải_sản tươi_sống thay_đổi liên_tục nhưng đảm_bảo món gì cũng ngon bá cháy buổi trưa sẽ ít khách hơn ngồi rộng_rãi thoải_mái buổi chiều đến tối thì rất đông nhưng vui face with tears of joy
41,41,"Pig c giá thì có rẻ .nhưng hàng khuyến mãi thì mua về không dùng được.đặt biệt là đồ ăn khuyến mãi hạn dùng còn lâu mà mua về mấy bì hư hết trọi.mình bị 2 lần rồi .lần trước mua trúng đồ hết hạn mang qua trả lại không chịu trả lại tiền mà biểu mình mua món đồ khác sao cho đủ tiền.vãi thật
",0,0,0,0,0,2,{mua_sam#negative},pig c giá thì có rẻ nhưng hàng khuyến_mãi thì mua về không dùng đượcđặt biệt là đồ_ăn khuyến_mãi hạn_dùng còn lâu mà mua về mấy bì hư hết trọimình bị 2 lần rồi lần trước mua trúng đồ hết hạn mang_qua_trả_lại không chịu trả lại tiền mà biểu mình mua món đồ khác sao cho đủ tiềnvãi thật
42,42,"Mình hay ghé Nhà hàng Ngon ở Trần Hưng Đạo để dùng bữa với bạn bè và đối tác. Ở đây có không gian rộng rãi, thoáng mát, lịch sự. Các món ăn cũng đa dạng, và được chế biến dễ chịu.",0,0,5,5,0,0,"{nha_hang#very_positive}, {an_uong#very_positive}",mình hay ghé nhà_hàng ngon ở_trần hưng đạo để dùng_bữa với bạn_bè và đối_tác ở đây có không_gian rộng_rãi thoáng mát lịch_sự các món ăn cũng đa_dạng và được chế_biến dễ_chịu
43,43,"Đón xe taxi Vinasun ở sân bay tân sơn nhất ga quốc nội, nghe thấy gần bắt đầu đổi thái độ hung hãn, ko phải nói chuyện mà chửi vào mặt khách, lái xe thì lao như điên và thắng gấp liên tục với sự cố ý, đạp thắng liên tục chỉ trong 10m. Ngay vòng xoay bùng binh, quẹo trái bất chấp, tưởng chừng tông xe luôn rồi. Đến nơi, hỏi giá thì không thèm trả lời. Mình nhìn lên thấy 36.000 thì đưa 40.000, tài xế quay lại hét vào mặt 36 với 10 là 46.000",1,0,0,0,1,0,"{giai_tri#very_negative}, {di_chuyen#very_negative}",đón xe taxi vinasun ở sân_bay tân_sơn nhất ga quốc_nội nghe thấy gần bắt_đầu đổi thái_độ hung_hãn ko phải nói_chuyện mà chửi vào mặt khách lái_xe thì lao như_điên và thắng gấp liên_tục với sự_cố ý đạp thắng liên_tục chỉ trong 10m ngay vòng xoay bùng_binh quẹo trái bất_chấp tưởng_chừng tông xe luôn rồi đến_nơi hỏi giá thì không thèm trả_lời mình nhìn lên thấy 36000 thì đưa 40000 tài_xế quay lại hét vào mặt 36 với 10 là 46000
44,44,"Điểm mua sắm lâu đời ở Quy Nhơn và các huyện thị lân cận. Đầy đủ và bình ổn giá. Vào dịp tết rất nhộn nhịp, nằm ngay trung tâm dễ tìm, có bus đi ngang.
",0,0,0,0,0,4,{mua_sam#positive},điểm mua_sắm lâu_đời ở quy nhơn và các huyện_thị lân_cận đầy_đủ và bình_ổn giá vào dịp tết rất nhộn_nhịp nằm ngay trung_tâm dễ tìm có bus đi ngang
45,45,"Sân bay cách trung tâm TP Quy Nhơn khoảng 30km. Hơi bất tiện trong việc đi lại. Tuy nhiên sân bay rộng, đẹp. Phòng chờ Vip rông rãi.
",0,0,0,3,0,0,{an_uong#neutral},sân_bay cách trung_tâm tp quy nhơn khoảng 30km hơi bất_tiện trong việc đi_lại tuy_nhiên sân_bay rộng đẹp phòng chờ vip rông rãi
46,46,"Từ khắp nơi trên thế giới khi đến Việt Nam họ đều tìm đến với dịch vụ cho thuê xe máy Xuân Tính và đều rất hài lòng và giới thiệu cho bạn bè về dịch vụ này 👍👍👍ưu điểm của dịch vụ này là vừa sửa xe kết hợp cho thuê xe máy ,xe mới ,giá cả lại rẻ lại tư vấn các dịch vụ như lưu trú ăn uống miễn phí cho du khách",0,0,0,0,4,0,{di_chuyen#positive},từ khắp_nơi trên thế_giới khi đến việt_nam họ đều tìm đến với dịch_vụ cho thuê xe_máy xuân tính và đều rất hài_lòng và giới_thiệu cho bạn_bè về dịch_vụ này thumbs up thumbs up thumbs upưu điểm của dịch_vụ này là vừa sửa xe kết_hợp cho thuê xe_máy xe mới giá_cả lại rẻ lại tư_vấn các dịch_vụ như lưu_trú ăn_uống miễn_phí cho du_khách
47,47,"Cảnh quang chưa Đep. Nếu được mở rộng thêm. Khắc các câu thơ hoàng mặc tử
Và các ban thơ .tạo ra các điểm nhấn sinh động. Vệ sinh môi trường quá nhớp",3,0,0,0,0,0,{giai_tri#neutral},cảnh quang chưa đep nếu được mở_rộng thêm khắc các câu_thơ hoàng mặc tử và các ban thơ tạo ra các điểm nhấn sinh_động vệ_sinh môi_trường quá nhớp
48,48,Nhiều món. Giá cả phù hợp. Phục vụ chu đáo.,0,0,0,5,0,0,{an_uong#very_positive},nhiều món giá_cả phù_hợp phục_vụ chu_đáo
49,49,"Phòng thoải mái, khá rộng, có bếp và dụng cụ có thể nấu ăn chung. Tiện nghi đầy đủ giá tốt",0,5,0,0,0,0,{luu_tru#very_positive},phòng thoải_mái khá rộng có bếp và dụng_cụ có_thể nấu_ăn chung tiện_nghi đầy_đủ giá tốt
50,50,"Mình muốn tạo bất ngờ cho vợ nên nhờ các bạn setup phòng tình nhân & thật sự các bạn đã làm cho vc mình bất ngờ, vợ mình đã rất vui. Cảm ơn các bạn Raon",0,5,0,0,0,0,{luu_tru#very_positive},minh muôn tao bât ngơ cho vơ nên nhơ cac ban setup phong tinh nhân thât sư cac ban đa lam cho vc minh bât ngơ vơ minh đa rât vui cam ơn cac ban raon
51,51,Phòng rộng. sạch sẽ. có thể ở tới 4 người,0,5,0,0,0,0,{luu_tru#very_positive},phòng rộng sạch_sẽ có_thể ở tới 4 người
52,52,"Vị trí đep, ngay đối diện với cổng DH Quy Nhơn. Hơi nhỏ nhưng với vị trí như vậy thì cũng là quá tốt
",0,4,0,0,0,0,{luu_tru#positive},vị_trí đep ngay đối_diện với cổng dh quy nhơn hơi nhỏ nhưng với vị_trí như_vậy thì cũng là quá tốt
53,53,"Bữa sáng rất tuyệt, phòng rất rộng rãi, giường rất thoải mái, có tầm nhìn ra quang cảnh thành phố từ một cửa sổ và quang cảnh đại dương từ cửa sổ khác. Tất cả các nhân viên từ Sandy, người điều hành khách sạn đến người gác cửa và tất cả các nhân viên khác đều tuyệt vời, tôi không thể mắc lỗi gì về khách sạn và không thể chờ đợi để quay trở lại.",0,5,0,5,0,0,"{luu_tru#very_positive}, {an_uong#very_positive}",bữa sáng rất tuyệt phòng rất rộng_rãi giường rất thoải_mái có tầm nhìn ra quang_cảnh thành_phố từ một cửa_sổ và quang_cảnh đại_dương từ cửa_sổ khác tất_cả các nhân_viên từ sandy người điều_hành khách_sạn đến người gác cửa và tất_cả các nhân_viên khác đều tuyệt_vời tôi không_thể mắc lỗi gì về khách_sạn và không_thể chờ_đợi để quay trở_lại
54,54,"Nơi phù hợp để trải nghiệm cảm giác bơi lội, lặn ngắm san hô, thưởng thức hải sản, chụp hình và chơi các trò chơi trên nước
",4,0,0,0,0,0,{giai_tri#positive},nơi phù_hợp để trải_nghiệm cảm_giác bơi_lội lặn ngắm san_hô thưởng_thức hải_sản chụp hình và chơi các trò_chơi trên nước
55,55,"Gia đình mình có chuyến nghỉ ngắn ngày cuối tuần tại Avani, mình rất ấn tượng với dịch vụ của Resort, nhất là bạn lễ tân tên Cường đã take care gia đình mình từ đầu đến cuối và hỗ trợ mình cả issue liên quan đến bên booking.
Ngoài ra, mình cảm thấy rất đáng tiền với view biển, phòng ốc đầy đủ tiện nghi, bể bơi đẹp và đồ ăn ngon.
Nhất định mình sẽ quay lại đây nhiều lần nữa. Cám ơn Avani vì trải nghiệm tuyệt vời!",0,5,0,0,0,0,{luu_tru#very_positive},gia_đình mình có chuyến nghỉ ngắn ngày cuối tuần tại avani mình rất ấn_tượng với dịch_vụ của resort nhất_là bạn lễ_tân tên cường đã take care gia_đình mình từ đầu đến cuối và hỗ_trợ mình cả issue liên_quan đến bên booking ngoài_ra mình cảm_thấy rất đáng tiền với view biển phòng_ốc đầy_đủ tiện_nghi bể_bơi đẹp và đồ_ăn ngon nhất_định mình sẽ quay lại đây nhiều lần nữa cám_ơn avani vì trải_nghiệm tuyệt_vời
56,56,"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,0,5,0,5,"{an_uong#very_positive}, {mua_sam#very_positive}",đồ khá đầy_đủ có_thể mua dừa trái đồ về làm_quà nem cá mực tôm khô các loại mắm ở đây chợ mở cả ngày tuy_nhiên có nhiêu khu chỉ mở sáng sớm ghé chợ tầm chiều_tối có_thể ghé ăn ốc thuý_kiều ở ngay gần đó
57,57,"Sân bay nhỏ, nhưng thiết kế khá hiện đại, đồ ở đây bán rẻ như mua ở tp Quy Nhơn. Nhưng một số đồ không có ví dụ Bánh Hồng, nên ai muốn mua đồ đặc sản như Bánh Hồng, thì mua ở tp Quy Nhơn nhé.
",0,0,0,0,3,3,"{di_chuyen#neutral}, {mua_sam#neutral}",sân_bay nhỏ nhưng thiết_kế khá hiện_đại đồ ở đây bán rẻ như mua ở tp quy nhơn nhưng một_số đồ không có ví_dụ bánh hồng nên ai muốn mua đồ đặc_sản như bánh hồng thì mua ở tp quy nhơn nhé
58,58,Tuy không tiện nghi nhưng giá cả bình dân nhất Quy Nhơn,0,4,0,0,0,0,{luu_tru#positive},tuy không tiện_nghi nhưng giá_cả bình_dân nhất quy nhơn
59,59,"Không gian rất sang trọng và ấm áp, nhân viên cũng rất nhiệt tình.",4,0,4,0,0,0,"{giai_tri#positive}, {nha_hang#positive}",không_gian rất sang_trọng và ấm_áp nhân_viên cũng rất nhiệt_tình
60,60,"Giường hơi mềm, không phù hợp lắm với người bị đau lưng",0,3,0,0,0,0,{luu_tru#neutral},giường hơi mềm không phù_hợp lắm với người bị đau lưng
61,61,Có thể do dịch nên ít khách. Phòng có mùi mốc,0,2,0,0,0,0,{luu_tru#negative},có_thể do dịch nên ít khách phòng có mùi mốc
62,62,"Xem mng review nên cũng ham hố đến thử 😃 Một đĩa gồm hai bánh hình tròn chỉ to bằng bàn tay xoè ra. Ăn cũng không có gì là đặc sắc cả, trừ việc vỏ bánh khác so với vỏ bánh ngoài Hà Nội. Ăn uống xong xuôi đến lúc ra tính tiền đớ luôn. 65k/ đĩa gồm 2 cái bé. Trong khi những chỗ khác 25-30k/ đĩa đc bánh to ơi là to. Cũng do lỗi tại mình không xem xét giá trước 😞 coi như một bài học cho cả nhà. Thử 1 lần cho biết và sẽ không quay lại vì giá cả không xứng với hương vị đem lại 😥 Được cái không gian rộng rãi, thoáng mát.",0,0,0,2,0,0,{an_uong#negative},xem mng review nên cũng ham_hố đến thử grinning face with big eyes một đĩa gồm hai bánh hình_tròn chỉ to bằng bàn_tay xoè ra ăn cũng không có gì là đặc_sắc cả trừ việc vỏ bánh khác so với vỏ bánh ngoài hà_nội ăn_uống xong_xuôi đến lúc ra tính tiền đớ luôn 65k đĩa gồm 2 cái bé trong khi những chỗ khác 2530k đĩa đc bánh to ơi_là to cũng do lỗi tại mình không xem_xét giá trước disappointed face coi như một bài_học cho cả nhà thử 1 lần cho biết và sẽ không quay lại vì giá_cả không xứng với hương_vị đem lại sad but relieved face được cái không_gian rộng_rãi thoáng mát
63,63,"Tài xế có tâm :)) khách nhịn tè từ trên đèo nhịn xuống đã đành, đằng này tới nơi có hộ dân sinh sống vẫn đi tu tu chả thèm dừng dù khách la réo xin đi vsinh. Mồm mình thay cho quả thận phát tín hiệu được hơn tiếng đồng hồ rồi vẫn chưa được giải cứu. Rip my bladder
",0,0,0,0,2,0,{di_chuyen#negative},tài_xế có tâm khách nhịn tè từ trên đèo nhịn xuống đã_đành đằng này tới nơi có hộ dân sinh_sống vẫn đi_tu tu chả thèm dừng dù khách la réo xin đi vsinh mồm mình thay cho quả thận phát tín_hiệu được hơn tiếng đồng_hồ rồi vẫn chưa được giải_cứu rip my bladder
